Store ID,Store Name,Item Key,Item Code / SKU,Item Name,Category / Size / Type,Current Stock Quantity,Purchase Price,Supplier Name,Unit,Box Size / Pack Size / MOQ,Stock Value,Location / Rack,Source Row Number,Source File Name
STORE-0001,Vay Incorporates,VAY BAND 30054MT,VAY BAND 30054MT,VAY BAND 30054MT,Uncategorized,150.0,3.39,Unknown Supplier,,,508.46,,111,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND 30072MT,VAY BAND 30072MT,VAY BAND 30072MT,Uncategorized,2000.0,3.39,Unknown Supplier,,,6780.0,,112,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND 30086MT,VAY BAND 30086MT,VAY BAND 30086MT,Uncategorized,0.0,3.39,Unknown Supplier,,,0.0,,113,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND 30167MT,VAY BAND 30167MT,VAY BAND 30167MT,Uncategorized,1750.0,3.39,Unknown Supplier,,,5932.5,,114,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND 30181MT,VAY BAND 30181MT,VAY BAND 30181MT,Uncategorized,1950.0,3.39,Unknown Supplier,,,6610.5,,115,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND 30216MT,VAY BAND 30216MT,VAY BAND 30216MT,Uncategorized,600.0,3.39,Unknown Supplier,,,2034.0,,116,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND 4013MT,VAY BAND 4013MT,VAY BAND 4013MT,Uncategorized,1150.0,3.39,Unknown Supplier,,,3898.5,,117,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND 5063MT,VAY BAND 5063MT,VAY BAND 5063MT,Uncategorized,0.0,3.39,Unknown Supplier,,,0.0,,118,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND 5095MT,VAY BAND 5095MT,VAY BAND 5095MT,Uncategorized,0.0,3.39,Unknown Supplier,,,0.0,,119,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND 5170MT,VAY BAND 5170MT,VAY BAND 5170MT,Uncategorized,0.0,3.39,Unknown Supplier,,,0.0,,120,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND 5171(.5X22),VAY BAND 5171(.5X22),VAY BAND 5171(.5X22),Uncategorized,3150.0,3.34,Unknown Supplier,,,10521.0,,121,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND 5373MT,VAY BAND 5373MT,VAY BAND 5373MT,Uncategorized,0.0,3.39,Unknown Supplier,,,0.0,,122,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND 5375MT 0.5MMX22,VAY BAND 5375MT 0.5MMX22,VAY BAND 5375MT 0.5MMX22,Uncategorized,3150.0,3.39,Unknown Supplier,,,10678.5,,123,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND 5465MT,VAY BAND 5465MT,VAY BAND 5465MT,Uncategorized,0.0,3.39,Unknown Supplier,,,0.0,,124,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND 5550MT,VAY BAND 5550MT,VAY BAND 5550MT,Uncategorized,0.0,3.39,Unknown Supplier,,,0.0,,125,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND 5771(0.5X22),VAY BAND 5771(0.5X22),VAY BAND 5771(0.5X22),Uncategorized,600.0,3.39,Unknown Supplier,,,2034.0,,126,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND 5772(0.5X22),VAY BAND 5772(0.5X22),VAY BAND 5772(0.5X22),Uncategorized,0.0,3.39,Unknown Supplier,,,0.0,,127,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND 5773(0.5X22),VAY BAND 5773(0.5X22),VAY BAND 5773(0.5X22),Uncategorized,1000.0,3.39,Unknown Supplier,,,3390.0,,128,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND 5774 (0.5X22),VAY BAND 5774 (0.5X22),VAY BAND 5774 (0.5X22),Uncategorized,3350.0,3.39,Unknown Supplier,,,11356.5,,129,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND 6987 (0.45X22),VAY BAND 6987 (0.45X22),VAY BAND 6987 (0.45X22),Uncategorized,9250.0,3.05,Unknown Supplier,,,28212.5,,130,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND REALWOOD 2MMX22MM,VAY BAND REALWOOD 2MMX22MM,VAY BAND REALWOOD 2MMX22MM,Uncategorized,400.0,15.1,Unknown Supplier,,,6040.0,,131,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND REALWOOD LIGHT MAT,VAY BAND REALWOOD LIGHT MAT,VAY BAND REALWOOD LIGHT MAT,Uncategorized,0.0,3.39,Unknown Supplier,,,0.0,,132,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND REALWOOD LIGHT MAT 0.5X40MM,VAY BAND REALWOOD LIGHT MAT 0.5X40MM,VAY BAND REALWOOD LIGHT MAT 0.5X40MM,Uncategorized,1450.0,8.25,Unknown Supplier,,,11962.5,,133,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND REALWOOD LIGHT MAT 0.8MMX22MM,VAY BAND REALWOOD LIGHT MAT 0.8MMX22MM,VAY BAND REALWOOD LIGHT MAT 0.8MMX22MM,Uncategorized,6050.0,6.52,Unknown Supplier,,,39446.0,,134,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND REALWOOD-2 DARK MAT,VAY BAND REALWOOD-2 DARK MAT,VAY BAND REALWOOD-2 DARK MAT,Uncategorized,0.0,3.39,Unknown Supplier,,,0.0,,135,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND REALWOOD3 0.5X22MM,VAY BAND REALWOOD3 0.5X22MM,VAY BAND REALWOOD3 0.5X22MM,Uncategorized,50.0,3.39,Unknown Supplier,,,169.5,,136,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND REALWOOD3 2MMX40MM,VAY BAND REALWOOD3 2MMX40MM,VAY BAND REALWOOD3 2MMX40MM,Uncategorized,1100.0,31.88,Unknown Supplier,,,35068.0,,137,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND REALWUD3 - 0.5X40MM,VAY BAND REALWUD3 - 0.5X40MM,VAY BAND REALWUD3 - 0.5X40MM,Uncategorized,4100.0,8.91,Unknown Supplier,,,36531.0,,138,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND REALWUD3 (0.8MMX22MM),VAY BAND REALWUD3 (0.8MMX22MM),VAY BAND REALWUD3 (0.8MMX22MM),Uncategorized,8800.0,6.52,Unknown Supplier,,,57376.0,,139,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND1044MT 0.5MMX22,VAY BAND1044MT 0.5MMX22,VAY BAND1044MT 0.5MMX22,Uncategorized,0.0,3.39,Unknown Supplier,,,0.0,,140,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND10485 (0.8MMX22MM),VAY BAND10485 (0.8MMX22MM),VAY BAND10485 (0.8MMX22MM),Uncategorized,3250.0,6.52,Unknown Supplier,,,21190.0,,141,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND1113HG 2MMX22MM,VAY BAND1113HG 2MMX22MM,VAY BAND1113HG 2MMX22MM,Uncategorized,3600.0,18.0,Unknown Supplier,,,64800.0,,142,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND1113MT 2MMX22MM,VAY BAND1113MT 2MMX22MM,VAY BAND1113MT 2MMX22MM,Uncategorized,1350.0,14.41,Unknown Supplier,,,19453.5,,143,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND1114HG,VAY BAND1114HG,VAY BAND1114HG,Uncategorized,22550.0,5.7,Unknown Supplier,,,128535.0,,144,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND1126 (0.8MMX22MM),VAY BAND1126 (0.8MMX22MM),VAY BAND1126 (0.8MMX22MM),Uncategorized,5300.0,9.16,Unknown Supplier,,,48548.0,,145,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND1131 0.5X22MM,VAY BAND1131 0.5X22MM,VAY BAND1131 0.5X22MM,Uncategorized,1300.0,3.39,Unknown Supplier,,,4407.0,,146,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND1135 HG{.5},VAY BAND1135 HG{.5},VAY BAND1135 HG{.5},Uncategorized,15150.0,5.7,Unknown Supplier,,,32572.5,,147,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND1135MT 0.5X22MM,VAY BAND1135MT 0.5X22MM,VAY BAND1135MT 0.5X22MM,Uncategorized,0.0,3.08,Unknown Supplier,,,0.0,,148,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND1136MT0.5X22MM,VAY BAND1136MT0.5X22MM,VAY BAND1136MT0.5X22MM,Uncategorized,3500.0,3.08,Unknown Supplier,,,10780.0,,149,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND11510 2MMMX40MM,VAY BAND11510 2MMMX40MM,VAY BAND11510 2MMMX40MM,Uncategorized,600.0,31.88,Unknown Supplier,,,19128.0,,150,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND1261HG 2MMX22MM,VAY BAND1261HG 2MMX22MM,VAY BAND1261HG 2MMX22MM,Uncategorized,2100.0,19.49,Unknown Supplier,,,40929.0,,151,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BAND1261MT 0.5MMX40MM,VAY BAND1261MT 0.5MMX40MM,VAY BAND1261MT 0.5MMX40MM,Uncategorized,700.0,6.3,Unknown Supplier,,,4410.0,,152,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY BANDREALWOOD3 2MMX22MM,VAY BANDREALWOOD3 2MMX22MM,VAY BANDREALWOOD3 2MMX22MM,Uncategorized,700.0,15.1,Unknown Supplier,,,10570.0,,153,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY G-PROFILE BLACK 10 FT-1050 GRM,VAY G-PROFILE BLACK 10 FT-1050 GRM,VAY G-PROFILE BLACK 10 FT-1050 GRM,Uncategorized,0.0,580.0,Unknown Supplier,,,0.0,,154,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY G-PROFILE BLACK 10 FT-1250 GRM,VAY G-PROFILE BLACK 10 FT-1250 GRM,VAY G-PROFILE BLACK 10 FT-1250 GRM,Uncategorized,1.0,641.0,Unknown Supplier,,,641.0,,155,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY G-PROFILE CP BRUSH 10 FT-1250 GRM,VAY G-PROFILE CP BRUSH 10 FT-1250 GRM,VAY G-PROFILE CP BRUSH 10 FT-1250 GRM,Uncategorized,220.0,635.0,Unknown Supplier,,,139700.0,,156,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY G-PROFILE CP BRUSH 10FT-1050GRM,VAY G-PROFILE CP BRUSH 10FT-1050GRM,VAY G-PROFILE CP BRUSH 10FT-1050GRM,Uncategorized,230.0,575.0,Unknown Supplier,,,132250.0,,157,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY G-PROFILE GREY 10 FT-1050 GRM,VAY G-PROFILE GREY 10 FT-1050 GRM,VAY G-PROFILE GREY 10 FT-1050 GRM,Uncategorized,160.0,580.0,Unknown Supplier,,,92800.0,,158,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY G-PROFILE GREY 10 FT-1250 GRM,VAY G-PROFILE GREY 10 FT-1250 GRM,VAY G-PROFILE GREY 10 FT-1250 GRM,Uncategorized,160.0,641.0,Unknown Supplier,,,102560.0,,159,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY G-PROFILE ROSE GOLD 10 FT-1050 GRM,VAY G-PROFILE ROSE GOLD 10 FT-1050 GRM,VAY G-PROFILE ROSE GOLD 10 FT-1050 GRM,Uncategorized,150.0,580.0,Unknown Supplier,,,87000.0,,160,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VAY G-PROFILE ROSE GOLD 10 FT-1250 GRM,VAY G-PROFILE ROSE GOLD 10 FT-1250 GRM,VAY G-PROFILE ROSE GOLD 10 FT-1250 GRM,Uncategorized,140.0,641.0,Unknown Supplier,,,89740.0,,161,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1002 MT(0.45X22MM,VB-1002 MT(0.45X22MM,VB-1002 MT(0.45X22MM,Uncategorized,8550.0,2.71,Unknown Supplier,,,23170.5,,162,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1003 MT(0.45X22MM),VB-1003 MT(0.45X22MM),VB-1003 MT(0.45X22MM),Uncategorized,9600.0,2.71,Unknown Supplier,,,26016.0,,163,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1011 MT(0.45MMX22MM),VB-1011 MT(0.45MMX22MM),VB-1011 MT(0.45MMX22MM),Uncategorized,0.0,2.71,Unknown Supplier,,,0.0,,164,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1013 (0.45X22MM),VB-1013 (0.45X22MM),VB-1013 (0.45X22MM),Uncategorized,7500.0,3.05,Unknown Supplier,,,22875.0,,165,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1033 WHITE WOOD (0.45MMX22MM),VB-1033 WHITE WOOD  (0.45MMX22MM),VB-1033 WHITE WOOD  (0.45MMX22MM),Uncategorized,3050.0,3.05,Unknown Supplier,,,9302.5,,166,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1037( 0.45X22MM),VB-1037( 0.45X22MM),VB-1037( 0.45X22MM),Uncategorized,10500.0,3.05,Unknown Supplier,,,32025.0,,167,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1044 (0.45MMX22MM),VB-1044 (0.45MMX22MM),VB-1044 (0.45MMX22MM),Uncategorized,4650.0,3.48,Unknown Supplier,,,16182.0,,168,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-10450 (0.45X22MM),VB-10450 (0.45X22MM),VB-10450 (0.45X22MM),Uncategorized,6200.0,3.48,Unknown Supplier,,,21576.0,,169,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-10485(0.45X22MM),VB-10485(0.45X22MM),VB-10485(0.45X22MM),Uncategorized,10000.0,3.05,Unknown Supplier,,,30500.0,,170,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-10659 (0.45X22MM),VB-10659 (0.45X22MM),VB-10659 (0.45X22MM),Uncategorized,25400.0,3.48,Unknown Supplier,,,88392.0,,171,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-10659 MT(0.8MMX40MM),VB-10659 MT(0.8MMX40MM),VB-10659 MT(0.8MMX40MM),Uncategorized,2500.0,13.3,Unknown Supplier,,,33250.0,,172,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1071 (0.45X22MM),VB-1071  (0.45X22MM),VB-1071  (0.45X22MM),Uncategorized,850.0,3.05,Unknown Supplier,,,2592.5,,173,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB1085 BLACK MT(0.45MMX22MM),VB1085 BLACK MT(0.45MMX22MM),VB1085 BLACK MT(0.45MMX22MM),Uncategorized,0.0,2.71,Unknown Supplier,,,0.0,,174,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1090 (0.45X22MM),VB-1090 (0.45X22MM),VB-1090 (0.45X22MM),Uncategorized,0.0,2.71,Unknown Supplier,,,0.0,,175,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-10944(0.45X22MM),VB-10944(0.45X22MM),VB-10944(0.45X22MM),Uncategorized,5150.0,3.05,Unknown Supplier,,,15707.5,,176,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1113 MAT OFF-WHITE (0.45MMX22MM),VB-1113 MAT OFF-WHITE (0.45MMX22MM),VB-1113 MAT OFF-WHITE (0.45MMX22MM),Uncategorized,33000.0,3.1,Unknown Supplier,,,102300.0,,177,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1113MAT(0.8MMX40MM),VB-1113MAT(0.8MMX40MM),VB-1113MAT(0.8MMX40MM),Uncategorized,0.0,12.75,Unknown Supplier,,,0.0,,178,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1114 MAT (0.45MMX22MM),VB-1114 MAT (0.45MMX22MM),VB-1114 MAT (0.45MMX22MM),Uncategorized,26500.0,3.1,Unknown Supplier,,,82150.0,,179,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1114 MT (0.8MMX40MM),VB-1114 MT (0.8MMX40MM),VB-1114 MT (0.8MMX40MM),Uncategorized,1000.0,12.75,Unknown Supplier,,,12750.0,,180,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1115 (0.45X22MM),VB-1115 (0.45X22MM),VB-1115 (0.45X22MM),Uncategorized,3350.0,3.05,Unknown Supplier,,,10217.5,,181,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1117 (0.45X22MM),VB-1117 (0.45X22MM),VB-1117 (0.45X22MM),Uncategorized,7300.0,3.05,Unknown Supplier,,,22224.85,,182,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1118 (0.45X22MM),VB-1118 (0.45X22MM),VB-1118 (0.45X22MM),Uncategorized,3850.0,3.05,Unknown Supplier,,,11742.5,,183,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1119 (0.45X22MM),VB-1119 (0.45X22MM),VB-1119 (0.45X22MM),Uncategorized,21600.0,3.05,Unknown Supplier,,,65880.0,,184,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1119(0.5X40MM),VB-1119(0.5X40MM),VB-1119(0.5X40MM),Uncategorized,1650.0,8.26,Unknown Supplier,,,13629.0,,185,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1119(0.8MMX22MM),VB-1119(0.8MMX22MM),VB-1119(0.8MMX22MM),Uncategorized,2400.0,6.52,Unknown Supplier,,,15644.64,,186,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1119(0.8MMX40MM),VB-1119(0.8MMX40MM),VB-1119(0.8MMX40MM),Uncategorized,2250.0,13.3,Unknown Supplier,,,29802.83,,187,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1120 (0.45X22MM),VB-1120 (0.45X22MM),VB-1120 (0.45X22MM),Uncategorized,6400.0,3.05,Unknown Supplier,,,19520.0,,188,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1121 IVORY (0.45MMX22MM),VB-1121 IVORY (0.45MMX22MM),VB-1121 IVORY (0.45MMX22MM),Uncategorized,1000.0,2.71,Unknown Supplier,,,2710.0,,189,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1121 OAK(0.45X22MM),VB-1121 OAK(0.45X22MM),VB-1121 OAK(0.45X22MM),Uncategorized,5450.0,3.05,Unknown Supplier,,,16622.5,,190,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1122 (0.45X22MM),VB-1122 (0.45X22MM),VB-1122 (0.45X22MM),Uncategorized,10450.0,3.05,Unknown Supplier,,,31872.5,,191,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1122 VENGA( 0.45X22MM),VB-1122 VENGA( 0.45X22MM),VB-1122 VENGA( 0.45X22MM),Uncategorized,4050.0,3.48,Unknown Supplier,,,14094.0,,192,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1123 (0.45X22MM),VB-1123 (0.45X22MM),VB-1123 (0.45X22MM),Uncategorized,10950.0,3.05,Unknown Supplier,,,33397.5,,193,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1127 MT(0.45X22MM),VB-1127 MT(0.45X22MM),VB-1127 MT(0.45X22MM),Uncategorized,4300.0,2.71,Unknown Supplier,,,11653.0,,194,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1129 MAT(0.45MMX22MM),VB-1129 MAT(0.45MMX22MM),VB-1129 MAT(0.45MMX22MM),Uncategorized,1450.0,2.71,Unknown Supplier,,,3929.5,,195,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1131(O.45X22MM),VB-1131(O.45X22MM),VB-1131(O.45X22MM),Uncategorized,5650.0,3.05,Unknown Supplier,,,17232.5,,196,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1132(0.45X22MM),VB-1132(0.45X22MM),VB-1132(0.45X22MM),Uncategorized,7350.0,3.48,Unknown Supplier,,,25578.0,,197,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1135 SAGE GREEN (0.45X22),VB-1135 SAGE GREEN (0.45X22),VB-1135 SAGE GREEN (0.45X22),Uncategorized,5150.0,3.1,Unknown Supplier,,,15965.0,,198,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1140 BAGE (0.45MMX22MM),VB-1140 BAGE (0.45MMX22MM),VB-1140 BAGE (0.45MMX22MM),Uncategorized,5800.0,3.1,Unknown Supplier,,,17980.0,,199,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1141 {0.45X22MM},VB-1141 {0.45X22MM},VB-1141 {0.45X22MM},Uncategorized,5150.0,3.48,Unknown Supplier,,,17922.0,,200,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1143{0.45X2MM},VB-1143{0.45X2MM},VB-1143{0.45X2MM},Uncategorized,9550.0,3.05,Unknown Supplier,,,29127.5,,201,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1144 MT(0.45X22MM),VB-1144 MT(0.45X22MM),VB-1144 MT(0.45X22MM),Uncategorized,100.0,3.05,Unknown Supplier,,,305.0,,202,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-11510(0.45X22MM),VB-11510(0.45X22MM),VB-11510(0.45X22MM),Uncategorized,9200.0,3.48,Unknown Supplier,,,32016.0,,203,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1261 MAT(0.45MMX22MM),VB-1261 MAT(0.45MMX22MM),VB-1261 MAT(0.45MMX22MM),Uncategorized,16300.0,3.1,Unknown Supplier,,,50530.0,,204,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1263HG(0.5MMX22MM),VB-1263HG(0.5MMX22MM),VB-1263HG(0.5MMX22MM),Uncategorized,7250.0,4.96,Unknown Supplier,,,35960.0,,205,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1291 ELECTRIC BLUE (0.45MMX22MM),VB-1291 ELECTRIC BLUE (0.45MMX22MM),VB-1291 ELECTRIC BLUE (0.45MMX22MM),Uncategorized,0.0,2.71,Unknown Supplier,,,0.0,,206,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1299 NAVY BLUE (0.45MMX22MM),VB-1299 NAVY BLUE (0.45MMX22MM),VB-1299 NAVY BLUE (0.45MMX22MM),Uncategorized,6700.0,2.71,Unknown Supplier,,,18157.0,,207,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1313MT(0.45MMX22MM),VB-1313MT(0.45MMX22MM),VB-1313MT(0.45MMX22MM),Uncategorized,6000.0,2.71,Unknown Supplier,,,16260.0,,208,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1401MT (0.45X22MM),VB-1401MT (0.45X22MM),VB-1401MT (0.45X22MM),Uncategorized,3700.0,3.1,Unknown Supplier,,,11470.0,,209,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1401MT(0.5MMX40MM),VB-1401MT(0.5MMX40MM),VB-1401MT(0.5MMX40MM),Uncategorized,2100.0,6.3,Unknown Supplier,,,13230.0,,210,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1698 {0.45X22MM},VB-1698 {0.45X22MM},VB-1698 {0.45X22MM},Uncategorized,6850.0,3.05,Unknown Supplier,,,20892.5,,211,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1803 ASH DARK(0.45MMX22MM),VB-1803 ASH DARK(0.45MMX22MM),VB-1803 ASH DARK(0.45MMX22MM),Uncategorized,7350.0,3.05,Unknown Supplier,,,22417.5,,212,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1804{0.45X22MM},VB-1804{0.45X22MM},VB-1804{0.45X22MM},Uncategorized,4050.0,3.05,Unknown Supplier,,,12352.5,,213,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1815 (0.45MMX22MM),VB-1815 (0.45MMX22MM),VB-1815 (0.45MMX22MM),Uncategorized,8000.0,3.48,Unknown Supplier,,,27840.0,,214,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-1873 (0.45X22MM),VB-1873 (0.45X22MM),VB-1873 (0.45X22MM),Uncategorized,10600.0,3.48,Unknown Supplier,,,36888.0,,215,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-19070(0.45MMX22MM),VB-19070(0.45MMX22MM),VB-19070(0.45MMX22MM),Uncategorized,6050.0,3.48,Unknown Supplier,,,21054.0,,216,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-19071 (0.45X22MM),VB-19071 (0.45X22MM),VB-19071 (0.45X22MM),Uncategorized,8450.0,3.05,Unknown Supplier,,,25772.5,,217,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-19074 (0.45X22MM),VB-19074 (0.45X22MM),VB-19074 (0.45X22MM),Uncategorized,16500.0,3.05,Unknown Supplier,,,50325.0,,218,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-19079 (0.45X22MM),VB-19079 (0.45X22MM),VB-19079 (0.45X22MM),Uncategorized,12350.0,3.05,Unknown Supplier,,,37667.5,,219,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-2011MT (0.45X22MM),VB-2011MT (0.45X22MM),VB-2011MT (0.45X22MM),Uncategorized,-100.0,2.71,Unknown Supplier,,,-271.0,,220,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-2012 MT(0.45X22MM),VB-2012 MT(0.45X22MM),VB-2012 MT(0.45X22MM),Uncategorized,6250.0,2.71,Unknown Supplier,,,16937.5,,221,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-2890 MT(0.45X22MM),VB-2890 MT(0.45X22MM),VB-2890 MT(0.45X22MM),Uncategorized,3850.0,3.05,Unknown Supplier,,,11742.5,,222,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-2891-MT-WOOD-0.45*22,VB-2891-MT-WOOD-0.45*22,VB-2891-MT-WOOD-0.45*22,Uncategorized,10050.0,3.48,Unknown Supplier,,,34974.0,,223,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-2892 MT(.45X22MM),VB-2892 MT(.45X22MM),VB-2892 MT(.45X22MM),Uncategorized,10600.0,3.48,Unknown Supplier,,,36888.0,,224,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-2892 MT(.8X22MM),VB-2892 MT(.8X22MM),VB-2892 MT(.8X22MM),Uncategorized,2650.0,7.5,Unknown Supplier,,,19875.0,,225,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-30029 (0.45MMX22MM),VB-30029 (0.45MMX22MM),VB-30029 (0.45MMX22MM),Uncategorized,8450.0,3.05,Unknown Supplier,,,25772.5,,226,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-30034(0.45MMX22MM),VB-30034(0.45MMX22MM),VB-30034(0.45MMX22MM),Uncategorized,5700.0,3.05,Unknown Supplier,,,17385.0,,227,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-30054(0.45MMX22MM),VB-30054(0.45MMX22MM),VB-30054(0.45MMX22MM),Uncategorized,7900.0,3.05,Unknown Supplier,,,24095.0,,228,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-30072 (0.45MMX22MM),VB-30072 (0.45MMX22MM),VB-30072 (0.45MMX22MM),Uncategorized,4100.0,3.05,Unknown Supplier,,,12505.0,,229,STOCK 26-27.csv
